hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
SK - ALBUMS - TOP 100,2019,04,,10,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,04,,11,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,04,,12,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,04,,13,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2019,04,,14,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2019,04,,15,Nie som tu náhodou,Majk Spirit,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2019,04,,16,MAP OF THE SOUL : PERSONA,Bts,Bts,Membran Media
SK - ALBUMS - TOP 100,2019,04,,17,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2019,04,,18,7,David Guetta,David Guetta,Warner Music
SK - ALBUMS - TOP 100,2019,04,,19,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2019,04,,20,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2019,04,,21,Celým srdcom,Espe,Espe,Nan
SK - ALBUMS - TOP 100,2019,04,,22,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2019,04,,23,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2019,04,,24,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2019,04,,25,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2019,04,,26,Bazén,Korben Dallas,Korben Dallas,Nan
SK - ALBUMS - TOP 100,2019,04,,27,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2019,04,,28,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,04,,29,"V rádiu hrál Elán, keď umrel ...",Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2019,04,,30,Platinum Collection,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,04,,31,Kamikaze,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2019,04,,32,Šaľene turne (Live),Kandráčovci,Kandráčovci,Kaneron
SK - ALBUMS - TOP 100,2019,04,,33,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2019,04,,34,Kam ma zavolá,Heartbeat,Heartbeat,Nan
SK - ALBUMS - TOP 100,2019,04,,35,Sweetener,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2019,04,,36,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2019,04,,37,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
SK - ALBUMS - TOP 100,2019,04,,38,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2019,04,,39,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
SK - ALBUMS - TOP 100,2019,04,,40,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2019,04,,41,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2019,04,,42,Ultrazvuk,Vec & Tono S.,Vec,Ruka Hore
SK - ALBUMS - TOP 100,2019,04,,43,Sokoly,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2019,04,,44,DUMMY BOY,6Ix9Ine,6Ix9Ine,Universal Music
SK - ALBUMS - TOP 100,2019,04,,45,Femina,Sima,Sima,Gajlo Records
SK - ALBUMS - TOP 100,2019,04,,46,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2019,04,,47,Pesničky pre (ne)poslušné deti,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2019,04,,48,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2019,04,,49,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2019,04,,50,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
SK - ALBUMS - TOP 100,2019,04,,51,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
SK - ALBUMS - TOP 100,2019,04,,52,Deťom 1,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2019,04,,53,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2019,04,,54,SKAP,Rytmus,Rytmus,Ruka Hore
SK - ALBUMS - TOP 100,2019,04,,55,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,04,,56,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2019,04,,57,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2019,04,,58,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2019,04,,59,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
SK - ALBUMS - TOP 100,2019,04,,60,Alfa,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2019,04,,61,Východná (Live),I.M.T.Smile & Kandráčovci,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,04,,62,Kuk ani muk,Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2019,04,,63,Polet'iv by'm na kraj sveta,Štefan Štec,Štefan Štec,Nan
SK - ALBUMS - TOP 100,2019,04,,64,ZG,Deethane,Deethane,Championship Music
SK - ALBUMS - TOP 100,2019,04,,65,Scorpion,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2019,04,,66,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,04,,67,"Dobrý deň, to som ja",Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2019,04,,68,"Hip, hip, hurá !",Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2019,04,,69,Still on My Mind,Dido,Dido,Warner Music
SK - ALBUMS - TOP 100,2019,04,,70,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,04,,71,Pustite Karola!,Horkýže Slíže,Horkýže Slíže,Spinaker
SK - ALBUMS - TOP 100,2019,04,,72,Joanne,Lady Gaga,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2019,04,,73,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2019,04,,74,Pesničky pre deti 3,Různí,Různí,Zune Trade
SK - ALBUMS - TOP 100,2019,04,,75,Ultrazvuk,Ultrazvuk,Ultrazvuk,Warner Music
SK - ALBUMS - TOP 100,2019,04,,76,Garáž,Fobia Kid,Fobia Kid,Fobia Kid
SK - ALBUMS - TOP 100,2019,04,,77,No Geography,Chemical Brothers,Chemical Brothers,Universal Music
SK - ALBUMS - TOP 100,2019,04,,78,DAMN,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2019,04,,79,Lina Mayer,Lina Mayer,Lina Mayer,Lina Mayer
SK - ALBUMS - TOP 100,2019,04,,80,Poschod13.,Strapo,Strapo,White Trash
SK - ALBUMS - TOP 100,2019,04,,81,Forever,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,04,,82,Molekuly zvuku,Desmod,Desmod,Nan
SK - ALBUMS - TOP 100,2019,04,,83,"Come Over When You're Sober, Pt. 1",Lil Peep,Lil Peep,Nan
SK - ALBUMS - TOP 100,2019,04,,84,LM5,Little Mix,Little Mix,Sony Music
SK - ALBUMS - TOP 100,2019,04,,85,Piesne z DVD Spievankovo 1 a 2,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2019,04,,86,Nirvana,Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2019,04,,87,Begin Again,Norah Jones,Norah Jones,Universal Music
SK - ALBUMS - TOP 100,2019,04,,88,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2019,04,,89,Piesne 3,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2019,04,,90,Našou krajinou,Para,Para,Nan
SK - ALBUMS - TOP 100,2019,04,,91,Vyzliecť si človeka,Sima Martausová,Sima Martausová,Ruka Hore
SK - ALBUMS - TOP 100,2019,04,,92,Effet Miroir,Zaz,Zaz,Warner Music
SK - ALBUMS - TOP 100,2019,04,,93,30,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2019,04,,94,DANK,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/Warner Music
SK - ALBUMS - TOP 100,2019,04,,95,Spievanky a riekanky spod zlatej brany,Rôzni,Rôzni,"Musica, S.R.O."
SK - ALBUMS - TOP 100,2019,04,,96,Spolu,Tomáš Klus,Tomáš Klus,Tomáš Klus / Supraphon
SK - ALBUMS - TOP 100,2019,04,,97,Camila,Camila Cabello,Camila Cabello,Sony Music
SK - ALBUMS - TOP 100,2019,04,,98,Yak Orol,Čis T,Čis T,Chop Down Records
SK - ALBUMS - TOP 100,2019,04,,99,Talk Is Cheap,Keith Richards,Keith Richards,Warner Music
SK - ALBUMS - TOP 100,2019,04,,100,Heart To Mouth,Lp,Lp,Universal Music
SK - ALBUMS - TOP 100,2019,05,,1,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2019,05,,2,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,05,,3,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,05,,4,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2019,05,,5,Len tak sa tu stíšim,Sima Martausová,Sima Martausová,Nan
SK - ALBUMS - TOP 100,2019,05,,6,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2019,05,,7,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2019,05,,8,RAMMSTEIN,Rammstein,Rammstein,Universal Music
SK - ALBUMS - TOP 100,2019,05,,9,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2019,05,,10,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,05,,11,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2019,05,,12,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2019,05,,13,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2019,05,,14,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,05,,15,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2019,05,,16,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,05,,17,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2019,05,,18,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2019,05,,19,Hurts 2B Human,P!Nk,P!Nk,Sony Music
SK - ALBUMS - TOP 100,2019,05,,20,IGOR,"Tyler, The Creator","Tyler, The Creator",Sony Music
SK - ALBUMS - TOP 100,2019,05,,21,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,05,,22,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2019,05,,23,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,05,,24,Nie som tu náhodou,Majk Spirit,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2019,05,,25,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2019,05,,26,7,David Guetta,David Guetta,Warner Music
SK - ALBUMS - TOP 100,2019,05,,27,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2019,05,,28,Celým srdcom,Espe,Espe,Nan
SK - ALBUMS - TOP 100,2019,05,,29,Toto som ja,Dominika Mirgová,Dominika Mirgová,Incite Ventures
SK - ALBUMS - TOP 100,2019,05,,30,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2019,05,,31,"V rádiu hrál Elán, keď umrel ...",Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2019,05,,32,MAP OF THE SOUL : PERSONA,Bts,Bts,Membran Media
SK - ALBUMS - TOP 100,2019,05,,33,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2019,05,,34,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,05,,35,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2019,05,,36,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2019,05,,37,Kam ma zavolá,Heartbeat,Heartbeat,Nan
SK - ALBUMS - TOP 100,2019,05,,38,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2019,05,,39,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2019,05,,40,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2019,05,,41,Šaľene turne (Live),Kandráčovci,Kandráčovci,Kaneron
SK - ALBUMS - TOP 100,2019,05,,42,Kamikaze,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2019,05,,43,Dobré meno,Peter Lipa,Peter Lipa,East-West Promotion
SK - ALBUMS - TOP 100,2019,05,,44,Platinum Collection,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,05,,45,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2019,05,,46,Sweetener,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2019,05,,47,Východná (Live),I.M.T.Smile & Kandráčovci,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,05,,48,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
SK - ALBUMS - TOP 100,2019,05,,49,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2019,05,,50,Marko,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2019,05,,51,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2019,05,,52,Ultrazvuk,Vec & Tono S.,Vec,Ruka Hore
SK - ALBUMS - TOP 100,2019,05,,53,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
SK - ALBUMS - TOP 100,2019,05,,54,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2019,05,,55,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2019,05,,56,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2019,05,,57,"Dobrý deň, to som ja",Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2019,05,,58,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2019,05,,59,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
SK - ALBUMS - TOP 100,2019,05,,60,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,05,,61,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2019,05,,62,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2019,05,,63,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,05,,64,Sokoly,Kandráčovci,Kandráčovci,Forte Production
SK - ALBUMS - TOP 100,2019,05,,65,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2019,05,,66,Revenant,P.A.T.,P.A.T.,Nan
SK - ALBUMS - TOP 100,2019,05,,67,DUMMY BOY,6Ix9Ine,6Ix9Ine,Universal Music
SK - ALBUMS - TOP 100,2019,05,,68,ZG,Deethane,Deethane,Championship Music
SK - ALBUMS - TOP 100,2019,05,,69,Femina,Sima,Sima,Gajlo Records
SK - ALBUMS - TOP 100,2019,05,,70,Bazén,Korben Dallas,Korben Dallas,Nan
SK - ALBUMS - TOP 100,2019,05,,71,Pesničky pre (ne)poslušné deti,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2019,05,,72,Forever,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,05,,73,"Hip, hip, hurá !",Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2019,05,,74,Garáž,Fobia Kid,Fobia Kid,Fobia Kid
SK - ALBUMS - TOP 100,2019,05,,75,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
SK - ALBUMS - TOP 100,2019,05,,76,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2019,05,,77,Vyzliecť si človeka,Sima Martausová,Sima Martausová,Ruka Hore
SK - ALBUMS - TOP 100,2019,05,,78,Scorpion,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2019,05,,79,Platinum Collection,Horkýže Slíže,Horkýže Slíže,Warner Music
SK - ALBUMS - TOP 100,2019,05,,80,In the End,Cranberries,Cranberries,Warner Music
SK - ALBUMS - TOP 100,2019,05,,81,Pesničky pre deti 3,Různí,Různí,Zune Trade
SK - ALBUMS - TOP 100,2019,05,,82,Polet'iv by'm na kraj sveta,Štefan Štec,Štefan Štec,Nan
SK - ALBUMS - TOP 100,2019,05,,83,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
SK - ALBUMS - TOP 100,2019,05,,84,DAMN,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2019,05,,85,"Come Over When You're Sober, Pt. 1",Lil Peep,Lil Peep,Nan
SK - ALBUMS - TOP 100,2019,05,,86,Piesne z DVD Spievankovo 1 a 2,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2019,05,,87,Zlom,Nerez & Lucia,Nerez,Warner Music
SK - ALBUMS - TOP 100,2019,05,,88,Kuk ani muk,Smejko a Tanculienka,Smejko,Spinaker
SK - ALBUMS - TOP 100,2019,05,,89,Best Of,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2019,05,,90,Spievanky a riekanky spod zlatej brany,Rôzni,Rôzni,"Musica, S.R.O."
SK - ALBUMS - TOP 100,2019,05,,91,Best Of Depeche Mode vol. 1,Depeche Mode,Depeche Mode,Sony Music
SK - ALBUMS - TOP 100,2019,05,,92,Alfa,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2019,05,,93,Lost On You,Lp,Lp,Universal Music
SK - ALBUMS - TOP 100,2019,05,,94,Piesne 3,Mária Podhradská & Richard Čanaky,Mária Podhradská,Tonada
SK - ALBUMS - TOP 100,2019,05,,95,Fíha tralala - Bumbarasa,Rôzni,Rôzni,Jelen Drums
SK - ALBUMS - TOP 100,2019,05,,96,SKAP,Rytmus,Rytmus,Ruka Hore
SK - ALBUMS - TOP 100,2019,05,,97,Na Kráľovej holi,Bystrík Banda,Bystrík Banda,Street Production
SK - ALBUMS - TOP 100,2019,05,,98,Revival,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2019,05,,99,Našou krajinou,Para,Para,Nan
SK - ALBUMS - TOP 100,2019,05,,100,Na pravom poludní,Sima Martausová Band,Sima Martausová Band,Nan
SK - ALBUMS - TOP 100,2019,06,,1,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,06,,2,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,06,,3,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2019,06,,4,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2019,06,,5,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2019,06,,6,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2019,06,,7,TIM,Avicii,Avicii,Universal Music
SK - ALBUMS - TOP 100,2019,06,,8,RAMMSTEIN,Rammstein,Rammstein,Universal Music
SK - ALBUMS - TOP 100,2019,06,,9,Len tak sa tu stíšim,Sima Martausová,Sima Martausová,Nan
SK - ALBUMS - TOP 100,2019,06,,10,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2019,06,,11,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2019,06,,12,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,06,,13,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2019,06,,14,SHE IS COMING,Miley Cyrus,Miley Cyrus,Sony Music
SK - ALBUMS - TOP 100,2019,06,,15,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2019,06,,16,Madame X,Madonna,Madonna,Universal Music
SK - ALBUMS - TOP 100,2019,06,,17,Romeo a Julia,Majself,Majself,Neptun Clan
SK - ALBUMS - TOP 100,2019,06,,18,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,06,,19,Medusa,Sergei Barracuda,Sergei Barracuda,Azurit Kingdom
SK - ALBUMS - TOP 100,2019,06,,20,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2019,06,,21,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2019,06,,22,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,06,,23,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2019,06,,24,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,06,,25,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2019,06,,26,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2019,06,,27,Celým srdcom,Espe,Espe,Nan
SK - ALBUMS - TOP 100,2019,06,,28,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2019,06,,29,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2019,06,,30,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2019,06,,31,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2019,06,,32,IGOR,"Tyler, The Creator","Tyler, The Creator",Sony Music
SK - ALBUMS - TOP 100,2019,06,,33,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2019,06,,34,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2019,06,,35,7,David Guetta,David Guetta,Warner Music
SK - ALBUMS - TOP 100,2019,06,,36,Na Kráľovej holi,Bystrík Banda,Bystrík Banda,Street Production
SK - ALBUMS - TOP 100,2019,06,,37,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2019,06,,38,My Songs,Sting,Sting,Universal Music
SK - ALBUMS - TOP 100,2019,06,,39,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2019,06,,40,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2019,06,,41,Revenant,P.A.T.,P.A.T.,Nan
SK - ALBUMS - TOP 100,2019,06,,42,Kam ma zavolá,Heartbeat,Heartbeat,Nan
SK - ALBUMS - TOP 100,2019,06,,43,"V rádiu hrál Elán, keď umrel ...",Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2019,06,,44,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2019,06,,45,Šaľene turne (Live),Kandráčovci,Kandráčovci,Kaneron
SK - ALBUMS - TOP 100,2019,06,,46,Nie som tu náhodou,Majk Spirit,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2019,06,,47,Platinum Collection,Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2019,06,,48,Sweetener,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2019,06,,49,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2019,06,,50,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2019,06,,51,Dobré meno,Peter Lipa,Peter Lipa,East-West Promotion
SK - ALBUMS - TOP 100,2019,06,,52,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2019,06,,53,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2019,06,,54,Best Of,Elán,Elán,Universal Music
SK - ALBUMS - TOP 100,2019,06,,55,Kamikaze,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2019,06,,56,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2019,06,,57,80/80 největší hity 1964-2019,Karel Gott,Karel Gott,Supraphon
SK - ALBUMS - TOP 100,2019,06,,58,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
SK - ALBUMS - TOP 100,2019,06,,59,Neúprosný čas,Kollárovci,Kollárovci,Spinaker
SK - ALBUMS - TOP 100,2019,06,,60,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2019,06,,61,Toto som ja,Dominika Mirgová,Dominika Mirgová,Incite Ventures
SK - ALBUMS - TOP 100,2019,06,,62,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2019,06,,63,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2019,06,,64,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
SK - ALBUMS - TOP 100,2019,06,,65,Western Stars,Bruce Springsteen,Bruce Springsteen,Sony Music
SK - ALBUMS - TOP 100,2019,06,,66,Molekuly zvuku,Desmod,Desmod,Nan
