,hitparada,rok,mesic,pozice,track,interpret,interpret_hlavni,vydavatel
274056,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,38,Spaceship,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274057,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,39,Lavazza,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274058,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,40,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
274059,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,41,Bounce (feat. Yzomandias),Calin,Calin,Mike Roft Records/warner Music
274060,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,42,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
274061,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,43,Ibalgin,Viktor Sheen,Viktor Sheen,Blakkwood/universal Music
274062,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,44,Celebrity Rehab,Tkx & Nik Tendo & Yzomandias,Tkx,Ruka Hore
274063,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,45,Amnezia,Hard Rico,Hard Rico,Universal Music
274064,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,46,Volám,Mirai,Mirai,Universal Music
274065,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,47,I přes to všechno,Mirai,Mirai,Universal Music
274066,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,48,HND (verze69)[feat. Nik Tendo & Jickson],Yzomandias,Yzomandias,Milion+ Ent./universal Music
274067,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,49,Molotow,Smack,Smack,Archetyp 51/warner Music
274068,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,5,50,S.P.J.D.,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
274319,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,1,Hannah Montana,Calin,Calin,Mike Roft Records/warner Music
274320,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,2,Baby a Benzo,P T K & Yzomandias,P T K,Iced Out Ptk
274321,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,3,Praha/Vídeň,Calin,Calin,Mike Roft Records/warner Music
274322,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,4,Stíny,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274323,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,5,SOS,Koky & Viktor Sheen & Robin Zoot,Koky,Milion+ Ent./universal Music
274324,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,6,Sangria (feat. Viktor Sheen),Calin,Calin,Mike Roft Records/warner Music
274325,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,7,Další rok,Smack,Smack,Archetyp 51/warner Music
274326,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,8,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274327,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,9,"Asgard (feat. Ben Cristovao, KOJO & STEIN27)",Calin,Calin,Mike Roft Records/warner Music
274328,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,10,Nad ránem,Calin,Calin,Mike Roft Records/warner Music
274329,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,11,Sérum,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274330,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,12,Safe,Grey256,Grey256,Warner Music
274331,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,13,Virtuální drogy (feat. Calin),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274332,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,14,Spokojenej boyy,Meizyy,Meizyy,Records Dk
274333,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,15,Hot Dropout (feat. fiedlerski),Calin,Calin,Mike Roft Records/warner Music
274334,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,16,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
274335,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,17,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274336,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,18,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
274337,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,19,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
274338,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,20,Fotbal a Rap (feat. Ca$hanova Bulhar),Labello,Labello,Die Mannschaft
274339,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,21,Sklo,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274340,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,22,Popstar,Calin,Calin,Mike Roft Records/warner Music
274341,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,23,Jedna dva,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274342,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,24,Plakala,Divokej Bill,Divokej Bill,Warner Music
274343,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,25,Malá dáma,Kabát,Kabát,Warner Music
274344,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,26,Tak už to bal,Cocoman & Dr. Kary,Cocoman,Supraphon
274345,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,27,Vedle tebe usínám,Mirai,Mirai,Universal Music
274346,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,28,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
274347,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,29,Podvod,Calin,Calin,Warner Music
274348,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,30,"Příběhy, sny",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274349,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,31,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
274350,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,32,Fast Life,Calin,Calin,Mike Roft Records/warner Music
274351,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,33,Mám tě v p...!!,Daniel Šafařík,Daniel Šafařík,Records Dk
274352,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,34,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/warner Music
274353,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,35,House Get Low (feat. Indigo & STEIN27),Kojo,Kojo,Mike Roft Records/warner Music
274354,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,36,Blessed,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274355,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,37,KILO NA MŮJ KRK,P T K,P T K,Iced Out Ptk
274356,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,38,Rodinnej typ,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274357,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,39,Nostalgie,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274358,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,40,Síla starejch vín,Škwor,Škwor,Supraphon
274359,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,41,CESTUJU NA BEATECH,P T K,P T K,Iced Out Ptk
274360,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,42,Se změnili,Ektor,Ektor,Detektor/universal Music
274361,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,43,I přes to všechno,Mirai,Mirai,Universal Music
274362,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,44,Piatoček,Cico Band & René Rendy,Cico Band,Ruka Hore
274363,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,45,Rozený vrah,Sergei Barracuda,Sergei Barracuda,Skerocuda
274364,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,46,Volám,Mirai,Mirai,Universal Music
274365,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,47,Diamanty,Earth,Earth,Universal Music
274366,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,48,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
274367,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,49,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
274368,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,6,50,NABIJ MI TEN SMOKE,P T K,P T K,Iced Out Ptk
274519,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,1,Hannah Montana,Calin,Calin,Mike Roft Records/warner Music
274520,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,2,Baby a Benzo,P T K & Yzomandias,P T K,Iced Out Ptk
274521,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,3,Praha/Vídeň,Calin,Calin,Mike Roft Records/warner Music
274522,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,4,Stíny,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274523,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,5,Sangria (feat. Viktor Sheen),Calin,Calin,Mike Roft Records/warner Music
274524,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,6,SOS,Koky & Viktor Sheen & Robin Zoot,Koky,Milion+ Ent./universal Music
274525,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,7,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274526,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,8,Další rok,Smack,Smack,Archetyp 51/warner Music
274527,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,9,House Get Low (feat. Indigo & STEIN27),Kojo,Kojo,Mike Roft Records/warner Music
274528,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,10,"Asgard (feat. Ben Cristovao, KOJO & STEIN27)",Calin,Calin,Mike Roft Records/warner Music
274529,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,11,Sérum,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274530,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,12,Spokojenej boyy,Meizyy,Meizyy,Records Dk
274531,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,13,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
274532,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,14,Nad ránem,Calin,Calin,Mike Roft Records/warner Music
274533,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,15,Virtuální drogy (feat. Calin),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274534,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,16,Můj space,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274535,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,17,Projektil,Dorian,Dorian,Universal Music
274536,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,18,"PRŠÍ, PRŠÍ",Ben Cristovao,Ben Cristovao,Ben Cristovao/universal Music
274537,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,19,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274538,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,20,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
274539,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,21,Malá dáma,Kabát,Kabát,Warner Music
274540,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,22,Safe,Grey256,Grey256,Warner Music
274541,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,23,Plakala,Divokej Bill,Divokej Bill,Warner Music
274542,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,24,Hot Dropout (feat. fiedlerski),Calin,Calin,Mike Roft Records/warner Music
274543,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,25,Mám tě v p...!!,Daniel Šafařík,Daniel Šafařík,Records Dk
274544,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,26,Fotbal a Rap (feat. Ca$hanova Bulhar),Labello,Labello,Die Mannschaft
274545,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,27,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
274546,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,28,Jedna dva,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274547,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,29,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
274548,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,30,HALLELUYAH (feat. Yzomandias),Ca$hanova Bulhar,Ca$hanova Bulhar,Dvojlitrboyzz / Warner Music
274549,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,31,Síla starejch vín,Škwor,Škwor,Supraphon
274550,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,32,KOMANDER PUMP IT UP,Gleb,Gleb,Universal Music
274551,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,33,Vedle tebe usínám,Mirai,Mirai,Universal Music
274552,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,34,TEN VIBE,Ben Cristovao,Ben Cristovao,Ben Cristovao/universal Music
274553,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,35,Podvod,Calin,Calin,Warner Music
274554,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,36,Sklo,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274555,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,37,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/warner Music
274556,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,38,I přes to všechno,Mirai,Mirai,Universal Music
274557,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,39,Popstar,Calin,Calin,Mike Roft Records/warner Music
274558,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,40,Piatoček,Cico Band & René Rendy,Cico Band,Ruka Hore
274559,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,41,LVCRIMOSA,Ca$hanova Bulhar,Ca$hanova Bulhar,Dvojlitrboyzz / Warner Music
274560,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,42,Ledová,Ben Cristovao,Ben Cristovao,Championship Music
274561,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,43,Rodinnej typ,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274562,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,44,Tak už to bal,Cocoman & Dr. Kary,Cocoman,Supraphon
274563,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,45,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
274564,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,46,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
274565,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,47,"Příběhy, sny",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274566,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,48,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
274567,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,49,Volám,Mirai,Mirai,Universal Music
274568,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,7,50,Fast Life,Calin,Calin,Mike Roft Records/warner Music
274769,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,1,Hannah Montana,Calin,Calin,Mike Roft Records/warner Music
274770,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,2,Baby a Benzo,P T K & Yzomandias,P T K,Iced Out Ptk
274771,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,3,Praha/Vídeň,Calin,Calin,Mike Roft Records/warner Music
274772,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,4,POD DRN,Nik Tendo & Hasan & Calin,Nik Tendo,Milion+ Ent./universal Music
274773,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,5,Stíny,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274774,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,6,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274775,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,7,SOS,Koky & Viktor Sheen & Robin Zoot,Koky,Milion+ Ent./universal Music
274776,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,8,Sangria (feat. Viktor Sheen),Calin,Calin,Mike Roft Records/warner Music
274777,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,9,House Get Low (feat. Indigo & STEIN27),Kojo,Kojo,Mike Roft Records/warner Music
274778,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,10,Další rok,Smack,Smack,Archetyp 51/warner Music
274779,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,11,V oblakoch,Sima & Ben Cristovao,Sima,Ruka Hore
274780,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,12,Pararampam,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274781,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,13,Můj space,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274782,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,14,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274783,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,15,Projektil,Dorian,Dorian,Universal Music
274784,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,16,Sérum,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274785,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,17,"Asgard (feat. Ben Cristovao, KOJO & STEIN27)",Calin,Calin,Mike Roft Records/warner Music
274786,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,18,Virtuální drogy (feat. Calin),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274787,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,19,Síla starejch vín,Škwor,Škwor,Supraphon
274788,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,20,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
274789,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,21,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
274790,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,22,"PRŠÍ, PRŠÍ",Ben Cristovao,Ben Cristovao,Ben Cristovao/universal Music
274791,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,23,Nad ránem,Calin,Calin,Mike Roft Records/warner Music
274792,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,24,Mám tě v p...!!,Daniel Šafařík,Daniel Šafařík,Records Dk
274793,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,25,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
274794,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,26,Malá dáma,Kabát,Kabát,Warner Music
274795,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,27,Plakala,Divokej Bill,Divokej Bill,Warner Music
274796,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,28,Hot Dropout (feat. fiedlerski),Calin,Calin,Mike Roft Records/warner Music
274797,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,29,Vedle tebe usínám,Mirai,Mirai,Universal Music
274798,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,30,Nikdy nic nebylo,Sto Zvířat,Sto Zvířat,Sony Music
274799,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,31,Jedna dva,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274800,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,32,Tracey,Aj Brix,Aj Brix,Universal Music
274801,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,33,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
274802,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,34,Fotbal a Rap (feat. Ca$hanova Bulhar),Labello,Labello,Die Mannschaft
274803,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,35,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/warner Music
274804,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,36,Jsem optimista,Olga Lounová,Olga Lounová,Olga Lounová Records
274805,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,37,Safe,Grey256,Grey256,Warner Music
274806,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,38,Perfect Week,Calin,Calin,Mike Roft Records/warner Music
274807,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,39,I přes to všechno,Mirai,Mirai,Universal Music
274808,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,40,Spokojenej boyy,Meizyy,Meizyy,Records Dk
274809,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,41,Tsunami,Divokej Bill,Divokej Bill,Supraphon
274810,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,42,Sklo,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274811,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,43,Rodinnej typ,Yzomandias,Yzomandias,Milion+ Ent./universal Music
274812,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,44,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
274813,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,45,Podvod,Calin,Calin,Warner Music
274814,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,46,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
274815,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,47,Popstar,Calin,Calin,Mike Roft Records/warner Music
274816,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,48,"Příběhy, sny",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
274817,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,49,Diamanty,Earth,Earth,Universal Music
274818,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,8,50,Blessed,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275069,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,1,Hannah Montana,Calin,Calin,Mike Roft Records/warner Music
275070,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,2,SOS,Koky & Viktor Sheen & Robin Zoot,Koky,Milion+ Ent./universal Music
275071,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,3,Diamanty,Earth,Earth,Universal Music
275072,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,4,Stíny,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275073,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,5,To neni hra,Ektor,Ektor,Detektor/universal Music
275074,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,6,Baby a Benzo,P T K & Yzomandias,P T K,Iced Out Ptk
275075,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,7,Praha/Vídeň,Calin,Calin,Mike Roft Records/warner Music
275076,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,8,Jinej druh,Meizyy,Meizyy,Universal Music
275077,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,9,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275078,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,10,Sangria (feat. Viktor Sheen),Calin,Calin,Mike Roft Records/warner Music
275079,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,11,NFS,Yzomandias,Yzomandias,Milion+ Ent./universal Music
275080,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,12,POD DRN,Nik Tendo & Hasan & Calin,Nik Tendo,Milion+ Ent./universal Music
275081,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,13,Rozdělený světy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275082,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,14,Sérum,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275083,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,15,Virtuální drogy (feat. Calin),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275084,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,16,Další rok,Smack,Smack,Archetyp 51/warner Music
275085,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,17,House Get Low (feat. Indigo & STEIN27),Kojo,Kojo,Mike Roft Records/warner Music
275086,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,18,"PRŠÍ, PRŠÍ",Ben Cristovao,Ben Cristovao,Ben Cristovao/universal Music
275087,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,19,Pararampam,Yzomandias,Yzomandias,Milion+ Ent./universal Music
275088,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,20,Můj space,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275089,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,21,"Asgard (feat. Ben Cristovao, KOJO & STEIN27)",Calin,Calin,Mike Roft Records/warner Music
275090,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,22,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
275091,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,23,V oblakoch,Sima & Ben Cristovao,Sima,Ruka Hore
275092,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,24,Mám tě v p...!!,Daniel Šafařík,Daniel Šafařík,Records Dk
275093,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,25,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
275094,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,26,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
275095,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,27,Malá dáma,Kabát,Kabát,Warner Music
275096,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,28,Blessed,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275097,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,29,Vedle tebe usínám,Mirai,Mirai,Universal Music
275098,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,30,Sklo,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
275099,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,31,Hot Dropout (feat. fiedlerski),Calin,Calin,Mike Roft Records/warner Music
275100,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,32,Nikdy nic nebylo,Sto Zvířat,Sto Zvířat,Sony Music
275101,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,33,Nad ránem,Calin,Calin,Mike Roft Records/warner Music
275102,CZ - SINGLES DIGITAL - TOP 50  CZ,2022,9,34,Síla starejch vín,Škwor,Škwor,Supraphon
