,hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
29123,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,24,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
29124,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,25,aha,Samey,Samey,Universal Music
29125,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,26,Need To Know,Doja Cat,Doja Cat,Sony Music
29126,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,27,Kým ťa mám (feat. Alan Murin & Čis T),Kali & Peter Pann,Kali,Kali Records
29127,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,28,Levitating,Dua Lipa,Dua Lipa,Warner Music
29128,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,29,Fair Trade (with Travis Scott),Drake,Drake,Universal Music
29129,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,30,Save Your Tears,The Weeknd,The Weeknd,Universal Music
29130,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,31,V PODZEMÍ FREESTYLE,Pil C & Rytmus,Pil C,Universal Music
29131,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,32,tma (feat. Saul & Marko Damian),Samey,Samey,Universal Music
29132,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,33,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
29133,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,34,Way 2 Sexy (with Future & Young Thug),Drake,Drake,Universal Music
29134,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,35,Don't Go Yet,Camila Cabello,Camila Cabello,Sony Music
29135,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,36,Moondance (feat. EGO),Samey,Samey,Universal Music
29136,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,37,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Elton John,Universal Music
29137,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,38,Run,Onerepublic,Onerepublic,Universal Music
29138,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,39,Take My Breath,The Weeknd,The Weeknd,Universal Music
29139,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,40,Sny,Momo,Momo,Ruka Hore
29140,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,41,goosebumps,Travis Scott,Travis Scott,Sony Music
29141,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,42,Girls Want Girls (feat. Lil Baby),Drake,Drake,Universal Music
29142,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,43,The Business,Tiësto,Tiësto,Warner Music
29143,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,44,Hurricane,Kanye West,Kanye West,Universal Music
29144,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,45,Kiss Me More (feat. SZA),Doja Cat,Doja Cat,Sony Music
29145,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,46,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
29146,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,47,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
29147,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,48,Peaches (feat. Daniel Caesar & GIVEON),Justin Bieber,Justin Bieber,Universal Music
29148,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,49,S.P.J.D.,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29149,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,50,svet je tvoj (feat. Zayo),Samey,Samey,Universal Music
29150,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,51,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry & Jax Jones,Joel Corry,Warner Music
29151,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,52,lipa (feat. Taomi),Samey,Samey,Universal Music
29152,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,53,Viem to,Nerieš,Nerieš,Ruka Hore
29153,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,54,PA PA,Gleb,Gleb,Universal Music
29154,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,55,Spomaliť (feat. Kali),Dominika Mirgová,Dominika Mirgová,Talizman
29155,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,56,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
29156,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,57,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
29157,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,58,alibababigbass,Gleb,Gleb,Universal Music
29158,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,59,Nezměníš,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29159,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,60,Summer Of Love,Shawn Mendes & Tainy,Shawn Mendes,Universal Music
29160,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,61,Líp než teď (feat. Separ),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29161,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,62,Blinding Lights,The Weeknd,The Weeknd,Universal Music
29162,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,63,Astronaut In the Ocean,Masked Wolf,Masked Wolf,Warner Music
29163,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,64,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
29164,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,65,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
29165,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,66,BED,Joel Corry & Raye & David Guetta,Joel Corry,Warner Music
29166,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,67,Lepšia pesnička,Dms,Dms,Dms Records
29167,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,68,Pepas,Farruko,Farruko,Sony Music
29168,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,69,Love Again,Dua Lipa,Dua Lipa,Warner Music
29169,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,70,Bohém,Nerieš,Nerieš,Ruka Hore
29170,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,71,Og,Separ,Separ,Dms Records
29171,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,72,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
29172,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,73,Kool G Rap,Loko Loko & Rytmus,Loko Loko,Maskovany Records
29173,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,74,2055,Sleepy Hallow,Sleepy Hallow,Sony Music
29174,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,75,Cítim sa (feat. Ego & Kali),Hajtkovič,Hajtkovič,Ruka Hore
29175,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,76,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
29176,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,77,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
29177,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,78,Jakooo (Club Edit),"Rene Rendy, Cico Band & Stylo","Rene Rendy, Cico Band",Nan
29178,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,79,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
29179,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,80,Like I Can,Sam Smith,Sam Smith,Universal Music
29180,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,81,Life Goes On,Oliver Tree,Oliver Tree,Warner Music
29181,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,82,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
29182,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,83,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
29183,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,84,Wrecked,Imagine Dragons,Imagine Dragons,Universal Music
29184,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,85,JOJO,"Tvrnflx, Nik Tendo & Shimmi","Tvrnflx, Nik Tendo",Universal Music
29185,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,86,Floating Through Space,Sia & David Guetta,Sia,Warner Music
29186,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,87,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
29187,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,88,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
29188,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,89,Rampampam,Minelli,Minelli,Warner Music
29189,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,90,Knife Talk (with 21 Savage ft. Project Pat),Drake,Drake,Universal Music
29190,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,91,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,Purple Disco Machine,Sony Music
29191,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,92,Motley Crew,Post Malone,Post Malone,Universal Music
29192,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,93,Sweather Weather,Neighbourhood,Neighbourhood,Sony Music
29193,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,94,Heartbreak Anthem,"Galantis, David Guetta & Little Mix","Galantis, David Guetta",Warner Music
29194,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,95,Ruka na volante,Nerieš,Nerieš,Nerieš
29195,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,96,Ahoj ahoj čo ty,Separ,Separ,Dms Records
29196,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,97,Mdms,Dms,Dms,Dms Records
29197,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,98,MIESTO (feat. Ben Cristovao),I.M.T.Smile,I.M.T.Smile,Universal Music
29198,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,99,Off The Grid,Kanye West,Kanye West,Universal Music
29199,SK - SINGLES DIGITAL - TOP 100,2021,37,2021-37,100,Iko Iko (My Bestie) [feat. Small Jam],Justin Wellington,Justin Wellington,Sony Music
29200,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,1,breeze,Samey,Samey,Universal Music
29201,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,2,Rampa,Dms & Horkýže Slíže,Dms,Warner Music
29202,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,3,Where Are You Now,Lost Frequencies & Calum Scott,Lost Frequencies,Sony Music
29203,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,4,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
29204,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,5,INDUSTRY BABY,Lil Nas X & Jack Harlow,Lil Nas X,Sony Music
29205,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,6,Heat Waves,Glass Animals,Glass Animals,Universal Music
29206,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,7,farebna preliezka (feat. Separ),Samey,Samey,Universal Music
29207,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,8,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
29208,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,9,Stroj,Peter Pann & Separ & Kali,Peter Pann,Peter Pann Production
29209,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,10,Shivers,Ed Sheeran,Ed Sheeran,Warner Music
29210,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,11,THATS WHAT I WANT,Lil Nas X,Lil Nas X,Sony Music
29211,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,12,Beggin,Maneskin,Maneskin,Sony Music
29212,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,13,Love Tonight,Shouse,Shouse,Ingrooves
29213,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,14,Vďaka ti,Puerto & Yael,Puerto,Ruka Hore
29214,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,15,MONTERO (Call Me By Your Name),Lil Nas X,Lil Nas X,Sony Music
29215,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,16,Woman,Doja Cat,Doja Cat,Sony Music
29216,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,17,Love Nwantiti (ah ah ah),Ckay,Ckay,Warner Music
29217,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,18,I WANNA BE YOUR SLAVE,Maneskin,Maneskin,Sony Music
29218,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,19,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Elton John,Universal Music
29219,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,20,SEX,Samey,Samey,Universal Music
29220,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,21,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
29221,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,22,Don't Be Shy,Tiësto & Karol G,Tiësto,Warner Music
29222,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,23,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29223,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,24,deti kvetin (feat. Momo),Samey,Samey,Universal Music
29224,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,25,Way 2 Sexy (with Future & Young Thug),Drake,Drake,Universal Music
29225,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,26,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
29226,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,27,Kým ťa mám (feat. Alan Murin & Čis T),Kali & Peter Pann,Kali,Kali Records
29227,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,28,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
29228,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,29,Levitating,Dua Lipa,Dua Lipa,Warner Music
29229,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,30,Save Your Tears,The Weeknd,The Weeknd,Universal Music
29230,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,31,sive vlasy,Samey,Samey,Universal Music
29231,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,32,Sny,Momo,Momo,Ruka Hore
29232,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,33,Life Goes On,Oliver Tree,Oliver Tree,Warner Music
29233,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,34,Don't Go Yet,Camila Cabello,Camila Cabello,Sony Music
29234,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,35,Take My Breath,The Weeknd,The Weeknd,Universal Music
29235,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,36,Need To Know,Doja Cat,Doja Cat,Sony Music
29236,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,37,Stíham,Momo,Momo,Ruka Hore
29237,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,38,goosebumps,Travis Scott,Travis Scott,Sony Music
29238,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,39,Run,Onerepublic,Onerepublic,Universal Music
29239,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,40,Fair Trade (with Travis Scott),Drake,Drake,Universal Music
29240,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,41,anjel,Samey,Samey,Universal Music
29241,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,42,The Business,Tiësto,Tiësto,Warner Music
29242,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,43,aha,Samey,Samey,Universal Music
29243,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,44,V PODZEMÍ FREESTYLE,Pil C & Rytmus,Pil C,Universal Music
29244,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,45,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry & Jax Jones,Joel Corry,Warner Music
29245,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,46,Lepšia pesnička,Dms,Dms,Dms Records
29246,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,47,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
29247,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,48,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
29248,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,49,Viac (feat. Separ),Nerieš,Nerieš,Nerieš
29249,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,50,tma (feat. Saul & Marko Damian),Samey,Samey,Universal Music
29250,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,51,Meet Me At Our Spot,"The Anxiety, Willow & Tyler Cole","The Anxiety, Willow",Universal Music
29251,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,52,Kiss Me More (feat. SZA),Doja Cat,Doja Cat,Sony Music
29252,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,53,alibababigbass,Gleb,Gleb,Universal Music
29253,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,54,Peaches (feat. Daniel Caesar & GIVEON),Justin Bieber,Justin Bieber,Universal Music
29254,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,55,PA PA,Gleb,Gleb,Universal Music
29255,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,56,Pepas,Farruko,Farruko,Sony Music
29256,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,57,Moondance (feat. EGO),Samey,Samey,Universal Music
29257,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,58,Zatmenie (feat. Stylko),Ego,Ego,Ruka Hore
29258,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,59,Spomaliť (feat. Kali),Dominika Mirgová,Dominika Mirgová,Talizman
29259,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,60,Viem to,Nerieš,Nerieš,Ruka Hore
29260,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,61,Hurricane,Kanye West,Kanye West,Universal Music
29261,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,62,S.P.J.D.,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29262,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,63,Og,Separ,Separ,Dms Records
29263,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,64,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
29264,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,65,Blinding Lights,The Weeknd,The Weeknd,Universal Music
29265,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,66,2055,Sleepy Hallow,Sleepy Hallow,Sony Music
29266,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,67,Nezměníš,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29267,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,68,Líp než teď (feat. Separ),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29268,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,69,Praha/Vídeň,Calin,Calin,Mike Roft Records/Warner Music
29269,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,70,Summer Of Love,Shawn Mendes & Tainy,Shawn Mendes,Universal Music
29270,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,71,Rolls (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
29271,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,72,Bohém,Nerieš,Nerieš,Ruka Hore
29272,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,73,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
29273,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,74,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
29274,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,75,Astronaut In the Ocean,Masked Wolf,Masked Wolf,Warner Music
29275,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,76,Love Again,Dua Lipa,Dua Lipa,Warner Music
29276,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,77,BED,Joel Corry & Raye & David Guetta,Joel Corry,Warner Music
29277,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,78,Kool G Rap,Loko Loko & Rytmus,Loko Loko,Maskovany Records
29278,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,79,Girls Want Girls (feat. Lil Baby),Drake,Drake,Universal Music
29279,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,80,Rampampam,Minelli,Minelli,Warner Music
29280,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,81,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
29281,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,82,Sweather Weather,Neighbourhood,Neighbourhood,Sony Music
29282,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,83,"Pumpa (feat. Sima, Ben Cristovao)",Ego,Ego,Ruka Hore
29283,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,84,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
29284,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,85,Wrecked,Imagine Dragons,Imagine Dragons,Universal Music
29285,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,86,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
29286,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,87,Cítim sa (feat. Ego & Kali),Hajtkovič,Hajtkovič,Ruka Hore
29287,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,88,SCOOP (feat. Doja Cat),Lil Nas X,Lil Nas X,Sony Music
29288,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,89,Like I Can,Sam Smith,Sam Smith,Universal Music
29289,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,90,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
29290,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,91,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
29291,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,92,Motley Crew,Post Malone,Post Malone,Universal Music
29292,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,93,Floating Through Space,Sia & David Guetta,Sia,Warner Music
29293,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,94,Mdms,Dms,Dms,Dms Records
29294,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,95,Ahoj ahoj čo ty,Separ,Separ,Dms Records
29295,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,96,Another Love,Tom Odell,Tom Odell,Sony Music
29296,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,97,Ruka na volante,Nerieš,Nerieš,Nerieš
29297,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,98,Knife Talk (with 21 Savage ft. Project Pat),Drake,Drake,Universal Music
29298,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,99,Heartbreak Anthem,"Galantis, David Guetta & Little Mix","Galantis, David Guetta",Warner Music
29299,SK - SINGLES DIGITAL - TOP 100,2021,38,2021-38,100,lipa (feat. Taomi),Samey,Samey,Universal Music
29300,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,1,breeze,Samey,Samey,Universal Music
29301,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,2,Hey G! (feat. Separ),Gleb,Gleb,Universal Music
29302,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,3,Where Are You Now,Lost Frequencies & Calum Scott,Lost Frequencies,Sony Music
29303,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,4,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
29304,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,5,Rampa,Dms & Horkýže Slíže,Dms,Warner Music
29305,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,6,Heat Waves,Glass Animals,Glass Animals,Universal Music
29306,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,7,INDUSTRY BABY,Lil Nas X & Jack Harlow,Lil Nas X,Sony Music
29307,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,8,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
29308,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,9,Love Nwantiti (ah ah ah),Ckay,Ckay,Warner Music
29309,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,10,farebna preliezka (feat. Separ),Samey,Samey,Universal Music
29310,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,11,Stroj,Peter Pann & Separ & Kali,Peter Pann,Peter Pann Production
29311,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,12,Shivers,Ed Sheeran,Ed Sheeran,Warner Music
29312,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,13,Beggin,Maneskin,Maneskin,Sony Music
29313,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,14,Love Tonight,Shouse,Shouse,Ingrooves
29314,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,15,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Elton John,Universal Music
29315,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,16,THATS WHAT I WANT,Lil Nas X,Lil Nas X,Sony Music
29316,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,17,Vďaka ti,Puerto & Yael,Puerto,Ruka Hore
29317,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,18,Woman,Doja Cat,Doja Cat,Sony Music
29318,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,19,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
29319,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,20,MONTERO (Call Me By Your Name),Lil Nas X,Lil Nas X,Sony Music
29320,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,21,I WANNA BE YOUR SLAVE,Maneskin,Maneskin,Sony Music
29321,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,22,Don't Be Shy,Tiësto & Karol G,Tiësto,Warner Music
29322,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,23,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
29323,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,24,Life Goes On,Oliver Tree,Oliver Tree,Warner Music
29324,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,25,13. komnata,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
29325,SK - SINGLES DIGITAL - TOP 100,2021,39,2021-39,26,Nočný kuriér,Loko Loko & Momo,Loko Loko,Maskovany Records
