hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
CZ - ALBUMS - TOP 100,2022,01,,78,RAMMSTEIN,Rammstein,Rammstein,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,79,Pop Rock Line 1966-1973,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2022,01,,80,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2022,01,,81,Noční obraz,Vladimír Mišík,Vladimír Mišík,Animal Music
CZ - ALBUMS - TOP 100,2022,01,,82,World Of Walker,Alan Walker,Alan Walker,Sony Music
CZ - ALBUMS - TOP 100,2022,01,,83,Obsidian,Jickson,Jickson,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,01,,84,folklore,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,85,Černej kůň,Maniak & Dj Wich,Maniak,Ach Ano/Golden Touch/Warner Music
CZ - ALBUMS - TOP 100,2022,01,,86,Lover,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,87,"Dobrá duše, srdce ze zlata",Yzomandias,Yzomandias,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,88,dont smile at me,Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,89,Jeb System 3,Dollar Prync,Dollar Prync,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,90,This Is Acting,Sia,Sia,Sony Music
CZ - ALBUMS - TOP 100,2022,01,,91,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2022,01,,92,Planeta jménem stres,Marek Ztracený,Marek Ztracený,Supraphon
CZ - ALBUMS - TOP 100,2022,01,,93,No.6 Collaborations Project,Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,01,,94,Scaled And Icy,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2022,01,,95,Láskověty,Lucie Vondráčková,Lucie Vondráčková,Ruka Hore
CZ - ALBUMS - TOP 100,2022,01,,96,Anarchia,Samey,Samey,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,97,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,98,Pouzar,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,01,,99,BRATAN,Sensey,Sensey,Universal Music
CZ - ALBUMS - TOP 100,2022,01,,100,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2022,02,,1,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,2,Chimera Pt. 3: Snake,Smack,Smack,Archetyp 51/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,3,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,4,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,5,"Jsem v pohodě, sem v prdeli.",Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,6,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,7,Original,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,8,MONTERO,Lil Nas X,Lil Nas X,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,9,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,10,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,11,Maneki Neko,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,12,Devil’s Son,Hard Rico,Hard Rico,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,13,Dawn FM,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,14,30,Adele,Adele,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,15,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,16,ODSÚDENÍ NA ÚSPECH,Pil C,Pil C,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,17,=,Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,18,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,19,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,20,Mercury - Act 1,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,21,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,22,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,23,Justice,Justin Bieber,Justin Bieber,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,24,Fine Line,Harry Styles,Harry Styles,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,25,Alfa,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,26,ARIGATO,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,27,Tickets To My Downfall,Machine Gun Kelly,Machine Gun Kelly,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,28,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,29,Dobrý den! & Nashledanou! (& bonusy),Banjo Band Ivana Mládka,Banjo Band Ivana Mládka,Supraphon
CZ - ALBUMS - TOP 100,2022,02,,30,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,31,?,Xxxtentacion,Xxxtentacion,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,32,KF ako Rolls,Kontrafakt,Kontrafakt,Ruka Hore
CZ - ALBUMS - TOP 100,2022,02,,33,DANG,Renne Dang,Renne Dang,Blakkwood/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,34,Origins,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,35,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,36,ROMEO,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
CZ - ALBUMS - TOP 100,2022,02,,37,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,38,Antarktida,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,39,Greatest Hits (Remastered),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,40,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,41,Halywůd,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,42,Robby Trouble,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,43,HUHU,Dms,Dms,Ruka Hore
CZ - ALBUMS - TOP 100,2022,02,,44,Medusa II,Sergei Barracuda,Sergei Barracuda,Skerocuda
CZ - ALBUMS - TOP 100,2022,02,,45,Teorie pádu,Stein27,Stein27,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,46,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,47,THUG LOVE SOFIA,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
CZ - ALBUMS - TOP 100,2022,02,,48,Heaven & Hell,Ava Max,Ava Max,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,49,"58 tape, vol. 2",58G,58G,58G/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,50,rap disco revoluce,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,51,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,52,Vlasy,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,53,80/80 největší hity 1964-2019,Karel Gott,Karel Gott,Supraphon
CZ - ALBUMS - TOP 100,2022,02,,54,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,55,Jungler,Viktor Sheen,Viktor Sheen,Viktor Sheen
CZ - ALBUMS - TOP 100,2022,02,,56,THÁI,Renne Dang,Renne Dang,Blakkwood/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,57,After Hours,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,58,Certified Lover Boy,Drake,Drake,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,59,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,60,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,61,Starboy,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,62,The Zealot Gene,Jethro Tull,Jethro Tull,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,63,Dýchej,David Stypka & Bandjeez,David Stypka,Singlton/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,64,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
CZ - ALBUMS - TOP 100,2022,02,,65,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,66,Harry Styles,Harry Styles,Harry Styles,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,67,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,68,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
CZ - ALBUMS - TOP 100,2022,02,,69,RAMMSTEIN,Rammstein,Rammstein,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,70,Dead Man Walking,Marpo,Marpo,Sherwood Digital
CZ - ALBUMS - TOP 100,2022,02,,71,Pop Rock Line 1966-1973,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2022,02,,72,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,73,Donda,Kanye West,Kanye West,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,74,The Search,Nf,Nf,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,75,Lover,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,76,Úplně levej,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,77,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,78,Chimera Pt. 2: Goat,Smack,Smack,Archetyp 51/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,79,reputation,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,80,Voyage,Abba,Abba,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,81,Backwoods Bred,Marpo,Marpo,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,82,This Is Acting,Sia,Sia,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,83,BRATAN,Sensey,Sensey,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,84,Og,Separ,Separ,Dms Records
CZ - ALBUMS - TOP 100,2022,02,,85,Marko,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,86,No.6 Collaborations Project,Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,02,,87,Jeb System 3,Dollar Prync,Dollar Prync,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,88,Mumie,Hugo Toxxx,Hugo Toxxx,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,89,Pouzar,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,02,,90,"Dobrá duše, srdce ze zlata",Yzomandias,Yzomandias,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,91,dont smile at me,Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,92,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2022,02,,93,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2022,02,,94,folklore,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,95,World Of Walker,Alan Walker,Alan Walker,Sony Music
CZ - ALBUMS - TOP 100,2022,02,,96,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2022,02,,97,Podla seba,Sima,Sima,Ruka Hore
CZ - ALBUMS - TOP 100,2022,02,,98,Černej kůň,Maniak & Dj Wich,Maniak,Ach Ano/Golden Touch/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,99,DANK,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/Warner Music
CZ - ALBUMS - TOP 100,2022,02,,100,Prototyp,Hasan,Hasan,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,1,J. EDEN E-GEN (mixed by NobodyListen),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,2,POPSTAR,Calin,Calin,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,3,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,4,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,5,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,6,mainstream sellout,Machine Gun Kelly,Machine Gun Kelly,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,7,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,8,"Jsem v pohodě, sem v prdeli.",Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,9,Chimera Pt. 3: Snake,Smack,Smack,Archetyp 51/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,10,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,11,MONTERO,Lil Nas X,Lil Nas X,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,12,Maneki Neko,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,13,Original,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,14,Nebe je odemčené,Radůza,Radůza,Supraphon
CZ - ALBUMS - TOP 100,2022,03,,15,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,16,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,17,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,18,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,19,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,20,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,21,Mercury - Act 1,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,22,=,Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,23,Devil’s Son,Hard Rico,Hard Rico,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,24,Justice,Justin Bieber,Justin Bieber,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,25,ARIGATO,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,26,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,27,Tickets To My Downfall,Machine Gun Kelly,Machine Gun Kelly,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,28,Fine Line,Harry Styles,Harry Styles,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,29,30,Adele,Adele,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,30,ODSÚDENÍ NA ÚSPECH,Pil C,Pil C,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,31,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,32,?,Xxxtentacion,Xxxtentacion,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,33,Alfa,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,34,Origins,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,35,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,36,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,37,DANG,Renne Dang,Renne Dang,Blakkwood/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,38,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,39,Dawn FM,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,40,Greatest Hits (Remastered),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,41,"58 tape, vol. 2",58G,58G,58G/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,42,Teorie pádu,Stein27,Stein27,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,43,After Hours,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,44,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,45,Antarktida,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,46,ROMEO,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
CZ - ALBUMS - TOP 100,2022,03,,47,Robby Trouble,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,48,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,49,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,50,Heaven & Hell,Ava Max,Ava Max,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,51,Medusa II,Sergei Barracuda,Sergei Barracuda,Skerocuda
CZ - ALBUMS - TOP 100,2022,03,,52,Vlasy,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,53,Pharmageddon,Dymytry,Dymytry,Dymytry
CZ - ALBUMS - TOP 100,2022,03,,54,Halywůd,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,55,THUG LOVE SOFIA,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
CZ - ALBUMS - TOP 100,2022,03,,56,Jungler,Viktor Sheen,Viktor Sheen,Viktor Sheen
CZ - ALBUMS - TOP 100,2022,03,,57,THÁI,Renne Dang,Renne Dang,Blakkwood/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,58,Rock Believer,Scorpions,Scorpions,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,59,rap disco revoluce,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,60,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,61,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,62,RAMMSTEIN,Rammstein,Rammstein,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,63,Greenhorns '71 & bonusy,Greenhorns,Greenhorns,Supraphon
CZ - ALBUMS - TOP 100,2022,03,,64,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,65,The War to End All Wars,Sabaton,Sabaton,Nuclear Blast
CZ - ALBUMS - TOP 100,2022,03,,66,Certified Lover Boy,Drake,Drake,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,67,Starboy,The Weeknd,The Weeknd,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,68,KF ako Rolls,Kontrafakt,Kontrafakt,Ruka Hore
CZ - ALBUMS - TOP 100,2022,03,,69,80/80 největší hity 1964-2019,Karel Gott,Karel Gott,Supraphon
CZ - ALBUMS - TOP 100,2022,03,,70,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,71,HUHU,Dms,Dms,Ruka Hore
CZ - ALBUMS - TOP 100,2022,03,,72,Tsunami,Divokej Bill,Divokej Bill,Supraphon
CZ - ALBUMS - TOP 100,2022,03,,73,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
CZ - ALBUMS - TOP 100,2022,03,,74,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,75,Dead Man Walking,Marpo,Marpo,Sherwood Digital
CZ - ALBUMS - TOP 100,2022,03,,76,Zvláštní znamení touha / Písně bratří Ryvolů,Hoboes,Hoboes,Supraphon
CZ - ALBUMS - TOP 100,2022,03,,77,This Is Acting,Sia,Sia,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,78,reputation,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,79,Churches,Lp,Lp,Pias
CZ - ALBUMS - TOP 100,2022,03,,80,Lover,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,81,The Search,Nf,Nf,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,82,A Tribute to Led Zeppelin,Beth Hart,Beth Hart,Nan
CZ - ALBUMS - TOP 100,2022,03,,83,Harry Styles,Harry Styles,Harry Styles,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,84,Marko,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,85,Donda,Kanye West,Kanye West,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,86,folklore,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,87,No.6 Collaborations Project,Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,88,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
CZ - ALBUMS - TOP 100,2022,03,,89,dont smile at me,Billie Eilish,Billie Eilish,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,90,Úplně levej,Pokáč,Pokáč,Warner Music
CZ - ALBUMS - TOP 100,2022,03,,91,Dýchej,David Stypka & Bandjeez,David Stypka,Singlton/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,92,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,93,Chimera Pt. 2: Goat,Smack,Smack,Archetyp 51/Warner Music
CZ - ALBUMS - TOP 100,2022,03,,94,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2022,03,,95,Pouzar,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,03,,96,Světlo ve tmě,Jelen,Jelen,Singlton/Universal Music
CZ - ALBUMS - TOP 100,2022,03,,97,BRATAN,Sensey,Sensey,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,98,Backwoods Bred,Marpo,Marpo,Universal Music
CZ - ALBUMS - TOP 100,2022,03,,99,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
CZ - ALBUMS - TOP 100,2022,03,,100,Og,Separ,Separ,Dms Records
CZ - ALBUMS - TOP 100,2022,04,,1,POPSTAR,Calin,Calin,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,2,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,3,J. EDEN E-GEN (mixed by NobodyListen),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,04,,4,Unlimited Love,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - ALBUMS - TOP 100,2022,04,,5,mainstream sellout,Machine Gun Kelly,Machine Gun Kelly,Universal Music
CZ - ALBUMS - TOP 100,2022,04,,6,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,7,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,8,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
CZ - ALBUMS - TOP 100,2022,04,,9,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2022,04,,10,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,04,,11,"Jsem v pohodě, sem v prdeli.",Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,04,,12,MONTERO,Lil Nas X,Lil Nas X,Sony Music
CZ - ALBUMS - TOP 100,2022,04,,13,Chimera Pt. 3: Snake,Smack,Smack,Archetyp 51/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,14,Fine Line,Harry Styles,Harry Styles,Sony Music
CZ - ALBUMS - TOP 100,2022,04,,15,Original,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2022,04,,16,Maneki Neko,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2022,04,,17,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,04,,18,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2022,04,,19,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
CZ - ALBUMS - TOP 100,2022,04,,20,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2022,04,,21,Justice,Justin Bieber,Justin Bieber,Universal Music
CZ - ALBUMS - TOP 100,2022,04,,22,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
